Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Grading Lab,Origin
Brilliant Earth,MO10X7RA1,https://www.brilliantearth.com/10x7mm-Super-Premium-Radiant-Moissanite-MO10X7RA1/,2450,Radiant,3.15,white,,VVS,,Lab Grown
Brilliant Earth,SUNPEOR17.4X13.3CUU_1,https://www.brilliantearth.com/17.4x13.3mm-Unheated-Peach-Modified-Cushion-Oregon-Sunstone-SUNPEOR17.4X13.3CUU_1/,2980,Cushion,11.7,peach,,Slightly Included,,Lab Grown
Brilliant Earth,EMZA9.1X7.1OV2_2,https://www.brilliantearth.com/9.1x7.1mm-Premium-Oval-Emerald-EMZA9.1X7.1OV2_2/,6800,Oval,1.91,green,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL9X7.3CU3_1,https://www.brilliantearth.com/9x7.3mm-Blue-Cushion-Sapphire-SBSL9X7.3CU3_1/,6660,Cushion,2.57,blue,,Eye Clean,,Lab Grown
Brilliant Earth,AQBZ12X8PS3,https://www.brilliantearth.com/12x8mm-Pear-Aquamarine-AQBZ12X8PS3/,1950,Pear,2.85,blue,,Eye Clean,,Lab Grown
Brilliant Earth,MO15X11OV1,https://www.brilliantearth.com/15x11mm-Super-Premium-Oval-Moissanite-MO15X11OV1/,3530,Oval,8.94,white,,VVS,,Lab Grown
Brilliant Earth,SBSL9.1X7.1CU3_2,https://www.brilliantearth.com/9.1x7.1mm-Blue-Cushion-Sapphire-SBSL9.1X7.1CU3_2/,3710,Cushion,2.5,blue,,Eye Clean,,Lab Grown
Brilliant Earth,STMT5.0RD3_7,https://www.brilliantearth.com/5mm-Teal-Round-Montana-Sapphire-STMT5.0RD3_7/,1410,Round,0.56,teal,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL6.6CU3_3,https://www.brilliantearth.com/6.6mm-Blue-Cushion-Sapphire-SBSL6.6CU3_3/,1890,Cushion,1.68,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMLC12X10EC3,https://www.brilliantearth.com/12x10mm-Lab-Grown-Emerald-EMLC12X10EC3/,3550,Emerald,5.36,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL11.7X7.6PS3_1V,https://www.brilliantearth.com/11.7x7.6mm-Blue-Pear-Sapphire-SBSL11.7X7.6PS3_1V/,13100,Pear,3.08,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL12.2X9.2KT2_1,https://www.brilliantearth.com/12.2x9.2mm-Premium-Blue-Modified-Kite-Sapphire-SBSL12.2X9.2KT2_1/,11250,Marquise,3.28,blue,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC10X7OV3,https://www.brilliantearth.com/10x7mm-Color-Change-Oval-Lab-Grown-Alexandrite-ALLC10X7OV3/,1750,Oval,2.52,purple,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA6.8RD3_2,https://www.brilliantearth.com/6.8mm-Round-Emerald-EMZA6.8RD3_2/,7450,Round,1,green,,Slightly Included,,Lab Grown
Brilliant Earth,MOB10X7PS3,https://www.brilliantearth.com/10x7mm-Blue-Pear-Moissanite-MOB10X7PS3/,1400,Pear,1.94,blue,,VVS,,Lab Grown
Brilliant Earth,SBSL10X8PS3_1,https://www.brilliantearth.com/10x8mm-Blue-Pear-Sapphire-SBSL10X8PS3_1/,4080,Pear,2.43,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL10.4X8.1CU2_1V,https://www.brilliantearth.com/10.4x8.1mm-Premium-Blue-Cushion-Sapphire-SBSL10.4X8.1CU2_1V/,19550,Cushion,4.2,blue,,Eye Clean,,Lab Grown
Brilliant Earth,STSL8.9X7.3CU3_1,https://www.brilliantearth.com/8.9x7.3mm-Teal-Cushion-Sapphire-STSL8.9X7.3CU3_1/,4190,Cushion,3.2,teal,,Slightly Included,,Lab Grown
Brilliant Earth,SBSL10.6X8.1CUU_1,https://www.brilliantearth.com/10.6x8.1mm-Unheated-Blue-Cushion-Sapphire-SBSL10.6X8.1CUU_1/,33150,Cushion,5.08,blue,,Eye Clean,,Lab Grown
Brilliant Earth,MOG8X5PS3,https://www.brilliantearth.com/8x5mm-Green-Pear-Moissanite-MOG8X5PS3/,750,Pear,0.78,green,,VVS,,Lab Grown
Brilliant Earth,EMZA6.1RD2_1,https://www.brilliantearth.com/6.1mm-Premium-Round-Emerald-EMZA6.1RD2_1/,6500,Round,0.81,green,,Slightly Included,,Lab Grown
Brilliant Earth,MOB8X5PS3,https://www.brilliantearth.com/8x5mm-Blue-Pear-Moissanite-MOB8X5PS3/,630,Pear,0.8,blue,,VVS,,Lab Grown
Brilliant Earth,SWSL5.0CU3_1,https://www.brilliantearth.com/5mm-White-Cushion-Sapphire-SWSL5.0CU3_1/,1420,Cushion,0.6,white,,Eye Clean,,Lab Grown
Brilliant Earth,SPUSL6.0CU3_8,https://www.brilliantearth.com/6mm-Purple-Cushion-Sapphire-SPUSL6.0CU3_8/,2240,Cushion,1.22,purple,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL11X9.5OV1_1V,https://www.brilliantearth.com/11x9.5mm-Super-Premium-Blue-Oval-Sapphire-SBSL11X9.5OV1_1V/,29930,Oval,5.46,blue,,Eye Clean,,Lab Grown
Brilliant Earth,AQBZ11X9EC3,https://www.brilliantearth.com/11x9mm-Emerald-Aquamarine-AQBZ11X9EC3/,2490,Emerald,3.95,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMLC13X11EC3,https://www.brilliantearth.com/13x11mm-Lab-Grown-Emerald-EMLC13X11EC3/,4250,Emerald,6.89,green,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC10X6KT3,https://www.brilliantearth.com/10x6mm-Color-Change-Kite-Lab-Grown-Alexandrite-ALLC10X6KT3/,1550,Marquise,1.04,purple,,Eye Clean,,Lab Grown
Brilliant Earth,SPELC8.0RD3,https://www.brilliantearth.com/8mm-Peach-Round-Lab-Grown-Sapphire-SPELC8.0RD3/,1650,Round,2.6,peach,,Eye Clean,,Lab Grown
Brilliant Earth,MGMZ10X5MQ2,https://www.brilliantearth.com/10x5mm-Premium-Peach-Marquise-Morganite-MGMZ10X5MQ2/,450,Marquise,0.87,peach,,Eye Clean,,Lab Grown
Brilliant Earth,MOGR9X7OV3,https://www.brilliantearth.com/9x7mm-Gray-Oval-Moissanite-MOGR9X7OV3/,990,Oval,2.2,other,,VVS,,Lab Grown
Brilliant Earth,EMLC7.0HX3,https://www.brilliantearth.com/7mm-Hexagon-Lab-Grown-Emerald-EMLC7.0HX3/,1450,Round,1.34,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL8.5X9.8HS2_1V,https://www.brilliantearth.com/8.5x9.8mm-Premium-Blue-Heart-Sapphire-SBSL8.5X9.8HS2_1V/,14400,Heart,3.03,blue,,Eye Clean,,Lab Grown
Brilliant Earth,MO15X11PS1,https://www.brilliantearth.com/15x11mm-Super-Premium-Pear-Moissanite-MO15X11PS1/,3860,Pear,6.26,white,,VVS,,Lab Grown
Brilliant Earth,EMZA11.8X9EC3_2,https://www.brilliantearth.com/11.8x9mm-Emerald-EMZA11.8X9EC3_2/,13950,Emerald,4.43,green,,Moderately Included,,Lab Grown
Brilliant Earth,MGBZ9X7RA2,https://www.brilliantearth.com/9x7mm-Premium-Pink-Radiant-Morganite-MGBZ9X7RA2/,1190,Radiant,2.06,pink,,Eye Clean,,Lab Grown
Brilliant Earth,MO15X13OV1,https://www.brilliantearth.com/15x13mm-Super-Premium-Oval-Moissanite-MO15X13OV1/,4490,Oval,10.72,white,,VVS,,Lab Grown
Brilliant Earth,MGMZ9X7CU2,https://www.brilliantearth.com/9x7mm-Premium-Peach-Cushion-Morganite-MGMZ9X7CU2/,790,Cushion,1.99,peach,,Eye Clean,,Lab Grown
Brilliant Earth,AQBZ8.0PC3,https://www.brilliantearth.com/8mm-Princess-Aquamarine-AQBZ8.0PC3/,1250,Princess,2.2,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SLPLC7.0RD3,https://www.brilliantearth.com/7mm-Light-Pink-Round-Lab-Grown-Sapphire-SLPLC7.0RD3/,950,Round,1.9,pink,,Eye Clean,,Lab Grown
Brilliant Earth,TIMBZ12.4X6.6CUU_1V,https://www.brilliantearth.com/12.4x6.6mm-Unheated-Modified-Cushion-Imperial-Topaz-TIMBZ12.4X6.6CUU_1V/,4370,Cushion,3.88,pink,,Eye Clean,,Lab Grown
Brilliant Earth,SBSL6.5RD1,https://www.brilliantearth.com/6.5mm-Super-Premium-Blue-Round-Sapphire-SBSL6.5RD1/,2950,Round,1.2,blue,,Eye Clean,,Lab Grown
Brilliant Earth,MO13X11EC1,https://www.brilliantearth.com/13x11mm-Super-Premium-Emerald-Moissanite-MO13X11EC1/,2890,Emerald,9.11,white,,VVS,,Lab Grown
Brilliant Earth,MOBL7.0CU3,https://www.brilliantearth.com/7mm-Black-Cushion-Moissanite-MOBL7.0CU3/,900,Cushion,1,other,,None,,Lab Grown
Brilliant Earth,EMLC12.0RD3,https://www.brilliantearth.com/12mm-Round-Lab-Grown-Emerald-EMLC12.0RD3/,2960,Round,5.65,green,,Eye Clean,,Lab Grown
Brilliant Earth,EMLC10X5MQ3,https://www.brilliantearth.com/10x5mm-Marquise-Lab-Grown-Emerald-EMLC10X5MQ3/,1490,Marquise,0.95,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBLC6.5RD3,https://www.brilliantearth.com/6.5mm-Blue-Round-Lab-Grown-Sapphire-SBLC6.5RD3/,890,Round,1.41,blue,,Eye Clean,,Lab Grown
Brilliant Earth,AQBZ16.2X12.1OV2_1,https://www.brilliantearth.com/16.2x12.1mm-Premium-Oval-Aquamarine-AQBZ16.2X12.1OV2_1/,3260,Oval,9.7,blue,,Eye Clean,,Lab Grown
Brilliant Earth,TRPMW11.7X9.2OVU_1,https://www.brilliantearth.com/11.7x9.2mm-Unheated-Pink-Oval-Tourmaline-TRPMW11.7X9.2OVU_1/,2360,Oval,4.17,pink,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA8.1CU3_2,https://www.brilliantearth.com/8.1mm-Cushion-Emerald-EMZA8.1CU3_2/,6850,Cushion,2.31,green,,Slightly Included,,Lab Grown
Brilliant Earth,MOBL8X6EC3,https://www.brilliantearth.com/8x6mm-Black-Emerald-Moissanite-MOBL8X6EC3/,1150,Emerald,1.6,other,,None,,Lab Grown
Brilliant Earth,SBSL6.0RDU,https://www.brilliantearth.com/6mm-Unheated-Blue-Round-Sapphire-SBSL6.0RDU/,2350,Round,0.97,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SPINTLC7.0CU3,https://www.brilliantearth.com/7mm-Teal-Cushion-Lab-Grown-Spinel-SPINTLC7.0CU3/,725,Cushion,1.84,teal,,Eye Clean,,Lab Grown
Brilliant Earth,SBLC8.0TR3,https://www.brilliantearth.com/8mm-Blue-Trillion-Lab-Grown-Sapphire-SBLC8.0TR3/,1550,Pear,2.43,blue,,Eye Clean,,Lab Grown
Brilliant Earth,MOCR9X7CU1,https://www.brilliantearth.com/9x7mm-Cushion-Crushed-Ice-Moissanite-MOCR9X7CU1/,1750,Cushion,1.9,white,,VVS,,Lab Grown
Brilliant Earth,TRTBZ13.3X10.1CU3_1,https://www.brilliantearth.com/13.3x10.1mm-Teal-Cushion-Tourmaline-TRTBZ13.3X10.1CU3_1/,4590,Cushion,7.1,teal,,Eye Clean,,Lab Grown
Brilliant Earth,MOG9X7OV3,https://www.brilliantearth.com/9x7mm-Green-Oval-Moissanite-MOG9X7OV3/,990,Oval,2.05,green,,VVS,,Lab Grown
Brilliant Earth,AQBZ9.0CU3,https://www.brilliantearth.com/9mm-Fine-Cushion-Aquamarine-AQBZ9.0CU3/,1090,Cushion,2.78,blue,,Eye Clean,,Lab Grown
Brilliant Earth,TRPBZ14.3X11.3EC3_1,https://www.brilliantearth.com/14.3x11.3mm-Bi-Color-Emerald-Tourmaline-TRPBZ14.3X11.3EC3_1/,2840,Emerald,9.24,pink,,Moderately Included,,Lab Grown
Brilliant Earth,EMLC13.0RD3,https://www.brilliantearth.com/13mm-Round-Lab-Grown-Emerald-EMLC13.0RD3/,4220,Round,7.36,green,,Eye Clean,,Lab Grown
Brilliant Earth,MOB9X7OV3,https://www.brilliantearth.com/9x7mm-Blue-Oval-Moissanite-MOB9X7OV3/,990,Oval,2.05,blue,,VVS,,Lab Grown
Brilliant Earth,MOG8X6EC3,https://www.brilliantearth.com/8x6mm-Green-Emerald-Moissanite-MOG8X6EC3/,1250,Emerald,1.8,green,,VVS,,Lab Grown
Brilliant Earth,MO13X11RA1,https://www.brilliantearth.com/13x11mm-Super-Premium-Radiant-Moissanite-MO13X11RA1/,3290,Radiant,8.72,white,,VVS,,Lab Grown
Brilliant Earth,SBLC9.0TR3,https://www.brilliantearth.com/9mm-Blue-Trillion-Lab-Grown-Sapphire-SBLC9.0TR3/,1710,Pear,3.55,blue,,Eye Clean,,Lab Grown
Brilliant Earth,MOG10X7PS3,https://www.brilliantearth.com/10x7mm-Green-Pear-Moissanite-MOG10X7PS3/,1550,Pear,1.8,green,,VVS,,Lab Grown
Brilliant Earth,MOY8X6OV3,https://www.brilliantearth.com/8x6mm-Yellow-Oval-Moissanite-MOY8X6OV3/,660,Oval,1.32,yellow,,VVS,,Lab Grown
Brilliant Earth,MOY10.0RD3,https://www.brilliantearth.com/10mm-Yellow-Round-Moissanite-MOY10.0RD3/,1740,Round,3.57,yellow,,VVS,,Lab Grown
Brilliant Earth,MOG8X6OV3,https://www.brilliantearth.com/8x6mm-Green-Oval-Moissanite-MOG8X6OV3/,790,Oval,1.35,green,,VVS,,Lab Grown
Brilliant Earth,EMLC9X6OV3,https://www.brilliantearth.com/9x6mm-Oval-Lab-Grown-Emerald-EMLC9X6OV3/,1350,Oval,1.38,green,,Eye Clean,,Lab Grown
Brilliant Earth,SBLC8.0HX3,https://www.brilliantearth.com/8mm-Blue-Hexagon-Lab-Grown-Sapphire-SBLC8.0HX3/,1300,Round,3.01,blue,,Eye Clean,,Lab Grown
Brilliant Earth,MGMZ10X8CU2,https://www.brilliantearth.com/10x8mm-Premium-Peach-Cushion-Morganite-MGMZ10X8CU2/,920,Cushion,2.88,peach,,Eye Clean,,Lab Grown
Brilliant Earth,MO13.0CU1,https://www.brilliantearth.com/13mm-Super-Premium-Cushion-Moissanite-MO13.0CU1/,3490,Cushion,9.59,white,,VVS,,Lab Grown
Brilliant Earth,MO14X12OV1,https://www.brilliantearth.com/14x12mm-Super-Premium-Oval-Moissanite-MO14X12OV1/,3490,Oval,8.39,white,,VVS,,Lab Grown
Brilliant Earth,MO12.0CU1,https://www.brilliantearth.com/12mm-Super-Premium-Cushion-Moissanite-MO12.0CU1/,2700,Cushion,8.27,white,,VVS,,Lab Grown
Brilliant Earth,MO12X6MQ1,https://www.brilliantearth.com/12x6mm-Super-Premium-Marquise-Moissanite-MO12X6MQ1/,1650,Marquise,1.77,white,,VVS,,Lab Grown
Brilliant Earth,SBLC9.0HX3,https://www.brilliantearth.com/9mm-Blue-Hexagon-Lab-Grown-Sapphire-SBLC9.0HX3/,1790,Round,4.15,blue,,Eye Clean,,Lab Grown
Brilliant Earth,MOY9.0RD3,https://www.brilliantearth.com/9mm-Yellow-Round-Moissanite-MOY9.0RD3/,1290,Round,2.47,yellow,,VVS,,Lab Grown
Brilliant Earth,ALLC9.0HX3,https://www.brilliantearth.com/9mm-Color-Change-Hexagon-Lab-Grown-Alexandrite-ALLC9.0HX3/,2350,Round,3.8,purple,,Eye Clean,,Lab Grown
Brilliant Earth,MOY9.0CU3,https://www.brilliantearth.com/9mm-Yellow-Cushion-Moissanite-MOY9.0CU3/,1350,Cushion,3.1,yellow,,VVS,,Lab Grown
Brilliant Earth,AQBZ10X7PS3,https://www.brilliantearth.com/10x7mm-Pear-Aquamarine-AQBZ10X7PS3/,1250,Pear,1.56,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMLC11.0CU3,https://www.brilliantearth.com/11mm-Cushion-Lab-Grown-Emerald-EMLC11.0CU3/,2850,Cushion,5.1,green,,Eye Clean,,Lab Grown
Brilliant Earth,SYSL7.7X6.2OVU_1,https://www.brilliantearth.com/7.7x6.2mm-Unheated-Yellow-Oval-Sapphire-SYSL7.7X6.2OVU_1/,2210,Oval,1.8,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,MOB6.0RD3,https://www.brilliantearth.com/6mm-Blue-Round-Moissanite-MOB6.0RD3/,450,Round,0.74,blue,,VVS,,Lab Grown
Brilliant Earth,MO13X9OV1,https://www.brilliantearth.com/13x9mm-Super-Premium-Oval-Moissanite-MO13X9OV1/,3090,Oval,5.47,white,,VVS,,Lab Grown
Brilliant Earth,MO14X10PS1,https://www.brilliantearth.com/14x10mm-Super-Premium-Pear-Moissanite-MO14X10PS1/,3990,Pear,5.45,white,,VVS,,Lab Grown
Brilliant Earth,MO13X8PS1,https://www.brilliantearth.com/13x8mm-Super-Premium-Pear-Moissanite-MO13X8PS1/,2490,Pear,3.48,white,,VVS,,Lab Grown
Brilliant Earth,MOG10X8OV3,https://www.brilliantearth.com/10x8mm-Green-Oval-Moissanite-MOG10X8OV3/,1850,Oval,2.77,green,,VVS,,Lab Grown
Brilliant Earth,MOY6.0RD3,https://www.brilliantearth.com/6mm-Yellow-Round-Moissanite-MOY6.0RD3/,350,Round,0.78,yellow,,VVS,,Lab Grown
Brilliant Earth,MOB9.0CU3,https://www.brilliantearth.com/9mm-Blue-Cushion-Moissanite-MOB9.0CU3/,1660,Cushion,3.14,blue,,VVS,,Lab Grown
Brilliant Earth,MOG7X5OV3,https://www.brilliantearth.com/7x5mm-Green-Oval-Moissanite-MOG7X5OV3/,450,Oval,0.85,green,,VVS,,Lab Grown
Brilliant Earth,SBLC10X8EC3,https://www.brilliantearth.com/10x8mm-Blue-Emerald-Lab-Grown-Sapphire-SBLC10X8EC3/,2150,Emerald,4.4,blue,,Eye Clean,,Lab Grown
Brilliant Earth,MOY10X8EC3,https://www.brilliantearth.com/10x8mm-Yellow-Emerald-Moissanite-MOY10X8EC3/,1360,Emerald,3.61,yellow,,VVS,,Lab Grown
Brilliant Earth,MOB10X8OV3,https://www.brilliantearth.com/10x8mm-Blue-Oval-Moissanite-MOB10X8OV3/,1590,Oval,2.79,blue,,VVS,,Lab Grown
Brilliant Earth,MOY8X5PS3,https://www.brilliantearth.com/8x5mm-Yellow-Pear-Moissanite-MOY8X5PS3/,490,Pear,0.92,yellow,,VVS,,Lab Grown
Brilliant Earth,MOB8X6OV3,https://www.brilliantearth.com/8x6mm-Blue-Oval-Moissanite-MOB8X6OV3/,900,Oval,1.25,blue,,VVS,,Lab Grown
Brilliant Earth,SYSL6.8X6.7CUU_1,https://www.brilliantearth.com/6.8x6.7mm-Unheated-Yellow-Cushion-Sapphire-SYSL6.8X6.7CUU_1/,2210,Cushion,1.76,yellow,,Eye Clean,,Lab Grown
Brilliant Earth,MO7.0TR1,https://www.brilliantearth.com/7mm-Super-Premium-Trillion-Moissanite-MO7.0TR1/,650,Pear,1.15,white,,VVS,,Lab Grown
Brilliant Earth,MOB6.0CU3,https://www.brilliantearth.com/6mm-Blue-Cushion-Moissanite-MOB6.0CU3/,510,Cushion,1.05,blue,,VVS,,Lab Grown
Brilliant Earth,MOB10.0RD3,https://www.brilliantearth.com/10mm-Blue-Round-Moissanite-MOB10.0RD3/,1710,Round,3.3,blue,,VVS,,Lab Grown
Brilliant Earth,MOY7X5OV3,https://www.brilliantearth.com/7x5mm-Yellow-Oval-Moissanite-MOY7X5OV3/,390,Oval,0.74,yellow,,VVS,,Lab Grown
Brilliant Earth,MO13.0RD1,https://www.brilliantearth.com/13mm-Super-Premium-Round-Moissanite-MO13.0RD1/,3590,Round,6.7,white,,VVS,,Lab Grown
Brilliant Earth,MOG9X6PS3,https://www.brilliantearth.com/9x6mm-Green-Pear-Moissanite-MOG9X6PS3/,990,Pear,1.21,green,,VVS,,Lab Grown
Brilliant Earth,MOB9X7EC3,https://www.brilliantearth.com/9x7mm-Blue-Emerald-Moissanite-MOB9X7EC3/,1550,Emerald,2.63,blue,,VVS,,Lab Grown
Brilliant Earth,MO12.0RD1,https://www.brilliantearth.com/12mm-Super-Premium-Round-Moissanite-MO12.0RD1/,3350,Round,5.8,white,,VVS,,Lab Grown
Brilliant Earth,MOY9X7OV3,https://www.brilliantearth.com/9x7mm-Yellow-Oval-Moissanite-MOY9X7OV3/,1090,Oval,2.17,yellow,,VVS,,Lab Grown
Brilliant Earth,EMLC9.0RD3,https://www.brilliantearth.com/9mm-Round-Lab-Grown-Emerald-EMLC9.0RD3/,2090,Round,2.42,green,,Eye Clean,,Lab Grown
Brilliant Earth,MO15.0RD1,https://www.brilliantearth.com/15mm-Super-Premium-Round-Moissanite-MO15.0RD1/,4180,Round,11.65,white,,VVS,,Lab Grown
Brilliant Earth,MO10.0TR1,https://www.brilliantearth.com/10mm-Super-Premium-Trillion-Moissanite-MO10.0TR1/,1550,Pear,3.24,white,,VVS,,Lab Grown
Brilliant Earth,MOB9.0RD3,https://www.brilliantearth.com/9mm-Blue-Round-Moissanite-MOB9.0RD3/,1550,Round,2.5,blue,,VVS,,Lab Grown
Brilliant Earth,MOY9X7EC3,https://www.brilliantearth.com/9x7mm-Yellow-Emerald-Moissanite-MOY9X7EC3/,1590,Emerald,2.48,yellow,,VVS,,Lab Grown
Brilliant Earth,MOY9X6PS3,https://www.brilliantearth.com/9x6mm-Yellow-Pear-Moissanite-MOY9X6PS3/,870,Pear,1.35,yellow,,VVS,,Lab Grown
Brilliant Earth,MOY7.0RD3,https://www.brilliantearth.com/7mm-Yellow-Round-Moissanite-MOY7.0RD3/,700,Round,1.21,yellow,,VVS,,Lab Grown
Brilliant Earth,MO6.0TR1,https://www.brilliantearth.com/6mm-Super-Premium-Trillion-Moissanite-MO6.0TR1/,425,Pear,0.72,white,,VVS,,Lab Grown
Brilliant Earth,MO8.0TR1,https://www.brilliantearth.com/8mm-Super-Premium-Trillion-Moissanite-MO8.0TR1/,950,Pear,1.77,white,,VVS,,Lab Grown
Brilliant Earth,MO10X8CU1,https://www.brilliantearth.com/10x8mm-Super-Premium-Cushion-Moissanite-MO10X8CU1/,1990,Cushion,2.63,White,,VVS,,Lab Grown
Brilliant Earth,MOG9.0RD3,https://www.brilliantearth.com/9mm-Green-Round-Moissanite-MOG9.0RD3/,1430,Round,2.52,green,,VVS,,Lab Grown
Brilliant Earth,MO14.0RD1,https://www.brilliantearth.com/14mm-Super-Premium-Round-Moissanite-MO14.0RD1/,3540,Round,8.5,white,,VVS,,Lab Grown
Brilliant Earth,MO10X7OV1,https://www.brilliantearth.com/10x7mm-Super-Premium-Oval-Moissanite-MO10X7OV1/,1490,Oval,2.36,white,,VVS,,Lab Grown
Brilliant Earth,MO12X8OV1,https://www.brilliantearth.com/12x8mm-Super-Premium-Oval-Moissanite-MO12X8OV1/,2690,Oval,4.02,white,,VVS,,Lab Grown
Brilliant Earth,MO9X6OV1,https://www.brilliantearth.com/9x6mm-Super-Premium-Oval-Moissanite-MO9X6OV1/,1290,Oval,1.67,white,,VVS,,Lab Grown
Brilliant Earth,SPSL7.6X5.5OV3_1,https://www.brilliantearth.com/7.6x5.5mm-Pink-Oval-Sapphire-SPSL7.6X5.5OV3_1/,1990,Oval,1.34,pink,,Eye Clean,,Lab Grown
Brilliant Earth,EMZA9.0CU3_1,https://www.brilliantearth.com/9mm-Cushion-Emerald-EMZA9.0CU3_1/,9400,Cushion,3.14,green,,Slightly Included,,Lab Grown
Brilliant Earth,ZCRTZ13.2RDU_1,https://www.brilliantearth.com/13.2mm-Unheated-Red-Modified-Round-Zircon-ZCRTZ13.2RDU_1/,1650,Round,13.44,red,,Eye Clean,,Lab Grown
Brilliant Earth,MO8.0HX1,https://www.brilliantearth.com/8mm-Super-Premium-Hexagon-Moissanite-MO8.0HX1/,1190,Round,2.43,white,,VVS,,Lab Grown
Brilliant Earth,AQBZ11X9OV3,https://www.brilliantearth.com/11x9mm-Oval-Aquamarine-AQBZ11X9OV3/,1900,Oval,3.25,blue,,Eye Clean,,Lab Grown
Brilliant Earth,SBLC10X5MQ3,https://www.brilliantearth.com/10x5mm-Blue-Marquise-Lab-Grown-Sapphire-SBLC10X5MQ3/,1390,Marquise,1.46,blue,,Eye Clean,,Lab Grown
Brilliant Earth,EMLC11X9EC3,https://www.brilliantearth.com/11x9mm-Lab-Grown-Emerald-EMLC11X9EC3/,2850,Emerald,3.85,green,,Eye Clean,,Lab Grown
Brilliant Earth,SLPLC8.0RD3,https://www.brilliantearth.com/8mm-Light-Pink-Round-Lab-Grown-Sapphire-SLPLC8.0RD3/,1150,Round,2.19,pink,,Eye Clean,,Lab Grown
Brilliant Earth,MGBZ8X5PS2,https://www.brilliantearth.com/8x5mm-Premium-Pink-Pear-Morganite-MGBZ8X5PS2/,490,Pear,0.73,pink,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC6.0PC3,https://www.brilliantearth.com/6mm-Color-Change-Princess-Lab-Grown-Alexandrite-ALLC6.0PC3/,1150,Princess,1.29,purple,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC7.0PC3,https://www.brilliantearth.com/7mm-Color-Change-Princess-Lab-Grown-Alexandrite-ALLC7.0PC3/,1550,Princess,1.96,purple,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC7X5OV3,https://www.brilliantearth.com/7x5mm-Color-Change-Oval-Lab-Grown-Alexandrite-ALLC7X5OV3/,850,Oval,0.93,purple,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC8.0CU3,https://www.brilliantearth.com/8mm-Color-Change-Cushion-Lab-Grown-Alexandrite-ALLC8.0CU3/,1850,Cushion,2.83,purple,,Eye Clean,,Lab Grown
Brilliant Earth,SBLC10X7PS3,https://www.brilliantearth.com/10x7mm-Blue-Pear-Lab-Grown-Sapphire-SBLC10X7PS3/,1650,Pear,2.47,blue,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC8X6EC3,https://www.brilliantearth.com/8x6mm-Color-Change-Emerald-Lab-Grown-Alexandrite-ALLC8X6EC3/,1190,Emerald,1.95,purple,,Eye Clean,,Lab Grown
Brilliant Earth,SPELC8X5PS3,https://www.brilliantearth.com/8x5mm-Peach-Pear-Lab-Grown-Sapphire-SPELC8X5PS3/,750,Pear,1.13,peach,,Eye Clean,,Lab Grown
Brilliant Earth,MO6.0HX1,https://www.brilliantearth.com/6mm-Super-Premium-Hexagon-Moissanite-MO6.0HX1/,450,Round,1.08,white,,VVS,,Lab Grown
Brilliant Earth,ALLC9X7OV3,https://www.brilliantearth.com/9x7mm-Color-Change-Oval-Lab-Grown-Alexandrite-ALLC9X7OV3/,1550,Oval,2.33,purple,,Eye Clean,,Lab Grown
Brilliant Earth,ALLC9.0RD3,https://www.brilliantearth.com/9mm-Color-Change-Round-Lab-Grown-Alexandrite-ALLC9.0RD3/,2050,Round,3.4,purple,,Eye Clean,,Lab Grown
Brilliant Earth,MO12X10RA1,https://www.brilliantearth.com/12x10mm-Super-Premium-Radiant-Moissanite-MO12X10RA1/,3490,Radiant,2.19,white,,VVS,,Lab Grown
Brilliant Earth,EMLC7X5OV3,https://www.brilliantearth.com/7x5mm-Oval-Lab-Grown-Emerald-EMLC7X5OV3/,750,Oval,0.64,green,,Eye Clean,,Lab Grown
Brilliant Earth,MGMZ9X7EC3,https://www.brilliantearth.com/9x7mm-Peach-Emerald-Morganite-MGMZ9X7EC3/,1090,Emerald,2.03,peach,,Eye Clean,,Lab Grown
Brilliant Earth,SYSL7.0RD3,https://www.brilliantearth.com/7mm-Yellow-Round-Sapphire-SYSL7.0RD3/,1530,Round,1.43,yellow,,Eye Clean,,Lab Grown
